1.010000000000000009e+00 1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.250000000000000000e-02 9.082031250000000000e-02 4.492187500000000000e-02 8.007812500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.417968750000000000e-02 7.519531250000000000e-02 3.417968750000000000e-02 8.564453125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 3.027343750000000000e-02 8.496093750000000000e-02 2.832031250000000000e-02 8.554687500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.687500000000000000e-02 7.617187500000000000e-02 4.687500000000000000e-02 8.300781250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.785156250000000000e-02 9.765625000000000000e-02 4.394531250000000000e-02 8.105468750000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 5.078125000000000000e-02 8.300781250000000000e-02 4.492187500000000000e-02 8.193359375000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.566406250000000000e-02 1.210937500000000000e-01 3.808593750000000000e-02 7.851562500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 5.664062500000000000e-02 9.082031250000000000e-02 5.078125000000000000e-02 7.988281250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 9.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 5.078125000000000000e-02 9.570312500000000000e-02 4.687500000000000000e-02 8.056640625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.882812500000000000e-03 4.589843750000000000e-02 1.103515625000000000e-01 3.808593750000000000e-02 8.007812500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.100000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.859375000000000000e-03 5.273437500000000000e-02 9.082031250000000000e-02 5.078125000000000000e-02 7.998046875000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.199999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 5.859375000000000000e-03 6.250000000000000000e-02 1.220703125000000000e-01 6.347656250000000000e-02 7.431640625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.300000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.542968750000000000e-02 1.044921875000000000e-01 5.371093750000000000e-02 7.763671875000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.399999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.542968750000000000e-02 1.123046875000000000e-01 5.175781250000000000e-02 7.695312500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 6.835937500000000000e-03 4.980468750000000000e-02 1.171875000000000000e-01 6.054687500000000000e-02 7.626953125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.600000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 6.054687500000000000e-02 1.123046875000000000e-01 5.859375000000000000e-02 7.666015625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.699999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 6.054687500000000000e-02 1.298828125000000000e-01 5.468750000000000000e-02 7.519531250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.800000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.445312500000000000e-02 1.162109375000000000e-01 4.882812500000000000e-02 7.695312500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 1.899999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.273437500000000000e-02 1.083984375000000000e-01 4.687500000000000000e-02 7.919921875000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 5.273437500000000000e-02 1.093750000000000000e-01 5.468750000000000000e-02 7.822265625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.100000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.882812500000000000e-03 4.980468750000000000e-02 1.191406250000000000e-01 5.371093750000000000e-02 7.724609375000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.906250000000000000e-03 6.347656250000000000e-02 1.201171875000000000e-01 5.371093750000000000e-02 7.587890625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.299999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 5.761718750000000000e-02 1.318359375000000000e-01 4.785156250000000000e-02 7.597656250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.399999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.054687500000000000e-02 1.083984375000000000e-01 4.492187500000000000e-02 7.851562500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.906250000000000000e-03 5.761718750000000000e-02 1.259765625000000000e-01 5.175781250000000000e-02 7.607421875000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.600000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.640625000000000000e-02 1.220703125000000000e-01 4.882812500000000000e-02 7.626953125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.700000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.906250000000000000e-03 6.250000000000000000e-02 1.113281250000000000e-01 5.664062500000000000e-02 7.656250000000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.799999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.250000000000000000e-02 1.220703125000000000e-01 5.273437500000000000e-02 7.617187500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.899999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.906250000000000000e-03 5.664062500000000000e-02 1.240234375000000000e-01 5.273437500000000000e-02 7.626953125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 0.000000000000000000e+00 4.882812500000000000e-03 5.761718750000000000e-02 1.171875000000000000e-01 5.957031250000000000e-02 7.597656250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.100000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 6.835937500000000000e-03 5.957031250000000000e-02 1.250000000000000000e-01 6.445312500000000000e-02 7.412109375000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 6.738281250000000000e-02 1.240234375000000000e-01 4.980468750000000000e-02 7.558593750000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.299999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 5.664062500000000000e-02 1.113281250000000000e-01 4.687500000000000000e-02 7.822265625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.399999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.250000000000000000e-02 1.240234375000000000e-01 5.273437500000000000e-02 7.597656250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.882812500000000000e-03 6.445312500000000000e-02 1.269531250000000000e-01 5.664062500000000000e-02 7.470703125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.600000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.859375000000000000e-03 6.347656250000000000e-02 1.396484375000000000e-01 5.761718750000000000e-02 7.333984375000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.700000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 6.250000000000000000e-02 1.083984375000000000e-01 5.273437500000000000e-02 7.753906250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.799999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.906250000000000000e-03 6.250000000000000000e-02 1.220703125000000000e-01 4.882812500000000000e-02 7.626953125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.899999999999999911e+00 0.000000000000000000e+00 9.765625000000000000e-04 0.000000000000000000e+00 2.929687500000000000e-03 7.812500000000000000e-02 1.230468750000000000e-01 6.640625000000000000e-02 7.285156250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 7.421875000000000000e-02 1.230468750000000000e-01 6.640625000000000000e-02 7.353515625000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.099999999999999645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 5.566406250000000000e-02 1.269531250000000000e-01 4.394531250000000000e-02 7.705078125000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.835937500000000000e-03 6.445312500000000000e-02 1.220703125000000000e-01 7.031250000000000000e-02 7.363281250000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.299999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929687500000000000e-03 7.128906250000000000e-02 1.220703125000000000e-01 6.542968750000000000e-02 7.382812500000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.400000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.906250000000000000e-03 7.031250000000000000e-02 1.230468750000000000e-01 6.250000000000000000e-02 7.402343750000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 4.882812500000000000e-03 7.617187500000000000e-02 1.201171875000000000e-01 8.105468750000000000e-02 7.167968750000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.599999999999999645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 7.324218750000000000e-02 1.474609375000000000e-01 6.347656250000000000e-02 7.138671875000000000e-01 0.000000000000000000e+00
1.010000000000000009e+00 4.700000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 7.421875000000000000e-02 1.240234375000000000e-01 6.640625000000000000e-02 7.343750000000000000e-01 0.000000000000000000e+00
