1.010000000000000009e+00 1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.269531250000000000e-02 4.589843750000000000e-02 6.640625000000000000e-02 2.929687500000000000e-02 4.882812500000000000e-02 5.175781250000000000e-02 8.105468750000000000e-02 6.640625000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-03 2.148437500000000000e-02 5.566406250000000000e-02 2.441406250000000000e-02 2.734375000000000000e-02 3.320312500000000000e-02 8.105468750000000000e-02 7.470703125000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.835937500000000000e-03 2.148437500000000000e-02 6.640625000000000000e-02 2.343750000000000000e-02 2.441406250000000000e-02 3.125000000000000000e-02 9.179687500000000000e-02 7.343750000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 1.953125000000000000e-02 2.343750000000000000e-02 5.371093750000000000e-02 3.027343750000000000e-02 3.515625000000000000e-02 4.589843750000000000e-02 1.083984375000000000e-01 6.826171875000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.367187500000000000e-02 3.027343750000000000e-02 7.617187500000000000e-02 3.125000000000000000e-02 3.808593750000000000e-02 4.687500000000000000e-02 1.123046875000000000e-01 6.513671875000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.789062500000000000e-03 2.929687500000000000e-02 6.542968750000000000e-02 3.125000000000000000e-02 4.003906250000000000e-02 4.296875000000000000e-02 8.691406250000000000e-02 6.953125000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.441406250000000000e-02 2.832031250000000000e-02 9.375000000000000000e-02 2.929687500000000000e-02 4.199218750000000000e-02 5.273437500000000000e-02 1.054687500000000000e-01 6.240234375000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.269531250000000000e-02 4.101562500000000000e-02 6.054687500000000000e-02 3.710937500000000000e-02 4.589843750000000000e-02 5.664062500000000000e-02 8.398437500000000000e-02 6.621093750000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 9.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 1.562500000000000000e-02 3.222656250000000000e-02 7.128906250000000000e-02 3.125000000000000000e-02 4.101562500000000000e-02 5.566406250000000000e-02 1.142578125000000000e-01 6.376953125000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 1.269531250000000000e-02 2.832031250000000000e-02 8.496093750000000000e-02 3.515625000000000000e-02 3.320312500000000000e-02 4.101562500000000000e-02 1.074218750000000000e-01 6.552734375000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.100000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 1.074218750000000000e-02 3.515625000000000000e-02 7.226562500000000000e-02 3.320312500000000000e-02 4.394531250000000000e-02 4.882812500000000000e-02 9.179687500000000000e-02 6.630859375000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.199999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.441406250000000000e-02 4.101562500000000000e-02 8.496093750000000000e-02 3.613281250000000000e-02 4.980468750000000000e-02 8.007812500000000000e-02 1.201171875000000000e-01 5.634765625000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.300000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.367187500000000000e-02 4.394531250000000000e-02 7.910156250000000000e-02 3.320312500000000000e-02 5.273437500000000000e-02 6.738281250000000000e-02 9.863281250000000000e-02 6.113281250000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.399999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 1.757812500000000000e-02 4.199218750000000000e-02 7.910156250000000000e-02 3.222656250000000000e-02 5.566406250000000000e-02 5.566406250000000000e-02 9.765625000000000000e-02 6.191406250000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.343750000000000000e-02 2.148437500000000000e-02 7.910156250000000000e-02 4.492187500000000000e-02 4.687500000000000000e-02 5.273437500000000000e-02 1.220703125000000000e-01 6.093750000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.600000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 1.367187500000000000e-02 3.906250000000000000e-02 8.300781250000000000e-02 3.710937500000000000e-02 5.273437500000000000e-02 5.664062500000000000e-02 1.162109375000000000e-01 5.996093750000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.699999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 2.539062500000000000e-02 3.027343750000000000e-02 9.179687500000000000e-02 4.882812500000000000e-02 4.003906250000000000e-02 5.859375000000000000e-02 1.279296875000000000e-01 5.761718750000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.800000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.050781250000000000e-02 4.101562500000000000e-02 8.300781250000000000e-02 3.417968750000000000e-02 5.078125000000000000e-02 6.250000000000000000e-02 1.015625000000000000e-01 6.064453125000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 1.899999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765625000000000000e-04 1.757812500000000000e-02 3.417968750000000000e-02 7.910156250000000000e-02 3.125000000000000000e-02 4.785156250000000000e-02 5.859375000000000000e-02 1.230468750000000000e-01 6.074218750000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.246093750000000000e-02 2.343750000000000000e-02 8.105468750000000000e-02 3.515625000000000000e-02 4.687500000000000000e-02 4.492187500000000000e-02 1.269531250000000000e-01 6.191406250000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 2.100000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 2.539062500000000000e-02 2.050781250000000000e-02 8.691406250000000000e-02 4.589843750000000000e-02 3.613281250000000000e-02 5.175781250000000000e-02 1.269531250000000000e-01 6.044921875000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953125000000000000e-03 2.539062500000000000e-02 3.125000000000000000e-02 9.179687500000000000e-02 4.296875000000000000e-02 4.394531250000000000e-02 6.347656250000000000e-02 1.103515625000000000e-01 5.888671875000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
